TEXT	Sentiment	
file 'Program' 'page' 'Found' 'file' 'ID' 'It' 'probably' 'well' 'already' 'I' 'case' 'Kean' 'Date' 'John' 'tuck' 'UFO' 'file' 'future' 'reference' 'One' 'government' 'program' 'collect' 'hard' 'data' 'unidentified' 'satellite' 'program' 'I' 'little' 'insight' 'rumor' 'web' 'While' 'I' 'wa' 'never' 'fully' 'operation' 'directly' 'I' 'wa' 'Operation' 'Desert' 'Shield' 'Desert' 'Storm' 'occasion' 'I' 'lunch' 'few' 'cafeteria' 'organization' 'El' 'CA' 'No' 'get' 'cafeteria' 'clearance' 'so' 'wa' 'not' 'lightweight' 'group' 'One' 'time' 'member' 'group' 'wa' 'really' 'd' 'up' 'I' 'same' 'day' 'He' 'atmosphere' 'deep' 'space' 'unknown' 'course' 'satellite' 'satellite' 'closely' 'way' 'earth' 'only' 'wa' 'very' 'fast' 'degree' 'course' 'correction' 'turn' 'mean' 'not' 'have' 'ballistic' 'free' 'fall' 'reentry' 'trajectory' 'meteorite' 'have' 'So' 'wa' 'sort' 'wa' 'robotic' 's' 'way' 'tell' 'now' 'year' 'later' 'factoid' 'make' 'me' 'still' 'information' 'Reading' 'current' 'official' 'Fact' 'Sheet' 'line' 'end' 'In' 'addition' 'researcher' 'Aerospace' 'Corporation' 'have' 'develop' 'portion' 'hazard' 'support' 'system' 'public' 'future' 'much' 'information' 'I' 'do' 'not' 'know' 'author' 'source' 'Somewhere' 'within' 'program' 'office' 'many' 'year' 's' 'data' 'someone' 'collect' 'pattern' 'emerge' 'provide' 'information' 'various' 'type' 'craft' 'destination' 'substantiation' 'eyewitness' 'claim' 'UFO' 'activity' 'be' 'understand' 'date' 'appearance' 'time' 'year' 'resource' 'mining' 'operation' 'be' 'correlation' 'major' 'event' 'such' 'detonation' 'first' 'bomb' 'White' 'Sands' 's' 'provide' 'info' 'particular' 'event' 	pos	
have 'work' 'exactly' 'do' 'Man' 'world' 'crap' 'last' 'i' 'be' 'keep' 'loot' 'In' 'fact' 'doe' 'go' 'down' 'truck' 'motivational' 'work' 'stock' 'up' 'mine' 'ha' 'enough' 'food' 'people' 'week' 'time' 'I' 'live' 'out' 'country' 'well' 'water' 'propane' 'tank' 'heat' 'out' 'up' 'storage' 'container' 'house' 'building' 'up' 'road' 'current' 'house' 'already' 'ha' 'solar' 'panel' 'up' 'volt' 'system' 'buck' 'couple' 'doe' 'yard' 'Lots' 'partridge' 'get' 'rough' 'be' 'winter' 'be' 'problematic' 	pos	
being 'vote' 'President' 'School' 'page' 'link' 'I' 'live' 'West' 'Virginia' 'kid' 'home' 'today' 'school' 'wa' 'school' 'next' 'President' 'similar' 'ballot' 'put' 'check' 'mark' 'President' 'home' 'address' 'I' 'have' 'never' 'kid' 'have' 'never' 'do' 'wa' 'I' 'kid' 'be' 'kid' 'age' 'school' 'middle' 'high' 'school' 'I' 'documentation' 'school' 'nominee' 'me' 'paper' 'spoke' 'Hillary' 'achievement' 'back' 'show' 'paper' 'speaking' 'Hillary' 'accomplishment' 'barely' 'spoke' 'Trump' 'other' 'few' 'building' 'wa' 'tv' 'show' 'I' 'do' 'not' 'own' 'actual' 'camera' 'other' 'phone' 'So' 'Picture' 'Document' 'picture' 'kid' 'have' 'school' 'here' 'I' 'have' 'never' 'be' 'new' 'reason' 'link' 'originally' 'I' 'live' 'West' 'Virginia' 'kid' 'home' 'today' 'school' 'wa' 'school' 'next' 'President' 'similar' 'ballot' 'put' 'check' 'mark' 'President' 'home' 'address' 'I' 'have' 'never' 'kid' 'have' 'never' 'do' 'wa' 'I' 'kid' 'be' 'kid' 'age' 'school' 'middle' 'high' 'school' 'I' 'documentation' 'school' 'nominee' 'me' 'paper' 'spoke' 'Hillary' 'achievement' 'back' 'show' 'paper' 'speaking' 'Hillary' 'accomplishment' 'barely' 'spoke' 'Trump' 'other' 'few' 'building' 'wa' 'tv' 'show' 'I' 'do' 'not' 'own' 'actual' 'camera' 'other' 'phone' 'So' 'Picture' 'picture' 'kid' 'have' 'school' 'here' 'I' 'have' 'never' 'be' 'new' 'ha' 'year' 'I' 'I' 'wa' 'more' 'year' 'I' 'have' 'school' 'child' 'election' 'more' 'poll' 'hear' 'parent' 'opinion' 'subject' 'filter' 'subconsciously' 'way' 'parent' 'vote' 'supposedly' 	pos	
guy 'even' 'win' 'mandate' 'sort' 'take' 'up' 'arm' 'candidate' 'support' 'win' 'November' 'Link' 'Tweet' 'self-serving' 'self-aggrandizing' 'illiberal' 'moronic' 'contrary' 'very' 'rule' 'law' 'candidate' 'purport' 'stand' 'not' 'up' 'cancerous' 'fantasy' 'fancy' 'revolutionary' 'American' 'colonist' 'musket' 'Okay' 'Jones' 'No' 'asshole' 'war' 'pick' 'win' 'day' 'laudable' 'carelessly' 'people' 'result' 'dead' 'people' 'end' 'know' 'Make' 'Trump' 'President' 'Or' 'reason' 	pos	
Hit 'Italy' 'Hours' 'page' 'location' 'deadly' 'August' 'quake' 'see' 'August' 'Quake' 'info' 'first' 'quake' 'quake' 'same' 'region' 'wa' 'kilometer' 'away' 'It' 'hit' 'second' 'quake' 'wa' 'kilometer' 'mile' 'north' 'km' 'mile' 'depth' 'km' 'have' 'aftershock' 'also' 'depth' 'KM' 'have' 'victim' 'dark' 'small' 'town' 'state' 'news' 'wa' 'Rome' 'quake' 'aftershock' 'earthquake' 'felt' 'Rome' 'Wow' 'Twitter' 'Video' 'road' 'Much' 'small' 'be' 'report' 'damage' 'injury' 'ha' 'come' 'quake' 'church' 'building' 'out' 'power' 'resident' 'person' 'wa' 'building' 'street' 'Protection' 'initially' 'other' 'report' 'injury' 'death' 're' 'power' 'emergency' 'crew' 'town' 'north' 'area' 'August' 'quake' 'reason' 'reason' 'Italian' 'Prime' 'Minister' 'tweet' 'want' 'rain' 'earthquake' 'area' 'Italy' 'hug' 'reason' 'reason' 'new' 'topic' 	neg	
Bill 'Weld' 'Stop' 'Trump' 'page' 'Statement' 'Bill' 'Weld' 'basically' 'endorsement' 'Hillary' 'backdrop' 'I' 'address' 'electorate' 'remain' 'so-called' 'major' 'party' 'candidate' 'not' 'enthusiastically' 'support' 'I' 'm' 'speaking' 'particularly' 'President' 'exhibit' 'commonly' 'standard' 'decency' 'discipline' 'observation' 'reflection' 'I' 'have' 'come' 'believe' 'Trump' 'President' 'not' 'be' 'able' 'stand' 'up' 'pressure' 'criticism' 'unhinged' 'unable' 'perform' 'competently' 'duty' 'office' 'I' 'wonder' 'have' 'Party' 'member' 'I' 'unfortunate' 'people' 'support' 'Hillary' 'order' 'stop' 'Trump' 'Trump' 'supporter' 'need' 'take' 'long' 'hard' 'such' 'person' 'ha' 'Clinton' 'presidency' 'stand' 'up' 'establishment' 'sent' 'people' 'Check' 'out' 'pretend' 'libertarian' 'I' 'libertarian' 'I' 'be' 'off' 'Here' 'part' 'ticket' 'least' 'libertarian' 'candidate' 'ever' 'making' 'play' 'bunch' 'feces' 'thread' 'so' 'trump' 'standing' 'up' 'have' 'not' 'have' 'not' 'read' 'point' 'completely' 'hillary' 'win' 'election' 'woman' 'america' 'be' 'within' 'presidency' 'draft' 'make' 'return' 'be' 'war' 'russia' 'ok' 'trump' 'politician' 'point' 'i' 'need' 'being' 'president' 'mean' 'have' 'be' 'politics' 'president' 'u' 'be' 'someone' 'ha' 'value' 'america' 'heart' 'have' 'america' 'first' 'mentality' 'hillary' 'want' 'increase' 'muslim' 'refugee' 'same' 'woman' 'europe' 'same' 'woman' 'do' 'want' 'hillary' 'want' 'amnesty' 'open' 'so' 'lot' 'more' 'drug' 'lord' 'people' 'i' 'want' 'feel' 'safe' 'own' 'country' 'i' 'want' 'not' 'fancy' 'tax' 'plan' 'free' 'more' 'job' 'trump' 'make' 'me' 'safe' 	pos	
Years 'I' 'here' 'small' 'amount' 'time' 'I' 'believing' 'mostly' 'due' 'being' 'most' 'least' 'opinion' 'true' 'even' 'not' 'video' 'main' 'reason' 'very' 'few' 'time' 'I' 'Back' 'Summer' 'I' 'camping' 'Possum' 'Kingdom' 'Lake' 'West' 'Texas' 'friend' 'Robert' 'last' 'single' 'guy' 'I' 'month' 'wa' 'lot' 'swimming' 'cliff' 'diving' 'snorkeling' 'out' 'star' 'tent' 'star' 'eventually' 'off' 'sleep' 'nightly' 'Robert' 'I' 'best' 'friend' 'also' 'together' 'too' 'really' 'dark' 'chilly' 'so' 'bag' 'really' 'good' 'spot' 'distraction' 'look' 'I' 'vision' 'then' 'see' 'good' 'I' 'wa' 'friend' 'wa' 'He' 'daily' 'I' 'few' 'daily' 'out' 'more' 'go' 'sleep' 'heat' 'West' 'Texas' 'day' 'really' 'out' 'u' 'wa' 'only' 'rental' 'canoe' 'so' 'way' 'place' 'wa' 'fairly' 'large' 'very' 'peninsula' 'cliff' 'being' 'foot' 'high' 'LOT' 'top' 'cliff' 'down' 'water' 'day' 'So' 'I' 'wa' 'particular' 'spot' 'up' 'u' 'wa' 'I' 'then' 'right' 'binoculars' 'I' 'He' 'finally' 'let' 'me' 'binoculars' 'I' 'larger' 'normally' 'see' 'satellite' 'wa' 'faint' 'sphere' 'clear' 'really' 'speed' 'I' 'being' 'slightly' 'satellite' 'be' 'going' 'not' 'so' 'much' 'traffic' 'be' 'estimation' 'It' 'wa' 'South' 'binoculars' 'back' 'forth' 'wa' 'satellite' 'then' 'u' 'I' 'really' 'East' 'be' 'course' 'be' 'really' 'close' 'call' 'same' 'altitude' 'little' 'too' 'close' 'comfort' 'least' 'u' 'East' 'shot' 'light' 'light' 'sphere' 'I' 'more' 'v-shaped' 'flashlight' 'shot' 'It' 'second' 'I' 'am' 'positive' 'due' 'same' 'time' 'light' 'flash' 'turn' 'Westward' 'now' 'almost' 'same' 'direction' 'East' 'making' 'same' 'direction' 'make' 'degree' 'turn' 'wa' 'really' 'more' 'path' 'more' 'more' 'degree' 'so' 'now' 'I' 'not' 'plane' 'do' 'u' 'being' 'distance' 'straight' 'line' 'destination' 'course' 'turn' 'other' 'I' 'be' 'wrong' 'speed' 'direction' 'rest' 'completely' 'really' 'sharp' 'turn' 'back' 'then' 'wa' 'time' 'now' 'year' 'not' 'even' 'tabloid' 'really' 'out' 'out' 'year' 'almost' 'degree' 'turn' 'be' 'honest' 'I' 'finally' 'sleep' 'I' 'know' 'long' 'u' 'few' 'am' 'Robert' 'me' 'up' 'I' 'footstep' 'u' 'good' 'so' 'up' 'earlier' 'I' 'guess' 'small' 'branch' 'small' 'gravel' 'rock' 'wa' 'wa' 'kill' 'u' 'well' 'finally' 'sleep' 'I' 'have' 'admit' 'O.K.' 'I' 'only' 'little' 'I' 'I' 'wa' 'vacation' 'u' 'paranoid' 'I' 'guess' 'next' 'morning' 'found' 'bread' 'plastic' 'wrapper' 'wa' 'bread' 'A' 'few' 'year' 'later' 'bos' 'I' 'fun' 'me' 'me' 'same' 'bread' 'wa' 'raccoon' 'do' 'sort' 'I' 'know' 'now' 'Now' 'people' 'not' 'much' 'especially' 'now' 'day' 'here' 'forum' 'more' 'spectacular' 'claim' 'daily' 'Still' 'back' 'then' 'wa' 'year' 'I' 'tent' 'starry' 'Caddo' 'Lake' 'East' 'Texas' 'Spring' 'May' 'I' 'patch' 'tree' 'kid' 'saucer' 'back' 'then' 'entire' 'out' 'backyard' 'wa' 'common' 'u' 'do' 'back' 'fifty' 'wa' 'As' 'back' 'I' 'sphere' 'I' 'year' 'Possum' 'Kingdom' 'Lake' 'being' 'quiet' 'entire' 'story' 'really' 'within' 'minute' 'me' 'I' 'own' 'binoculars' 'I' 'wa' 'really' 'wa' 'exactly' 'I' 'I' 'mean' 'exactly' 'Nothing' 'major' 'quietly' 'front' 'u' 'behind' 'tree' 'right' 'wa' 'wa' 'never' 'change' 'mind' 'several' 'regular' 'satellite' 'too' 'Why' 'I' 'even' 'up' 'I' 'first' 'here' 'I' 'read' 'thread' 'guy' 'here' 'exact' 'I' 'slightly' 'v-shaped' 'flashlight' 'other' 'blue' 'sphere' 'away' 'love' 'read' 'again' 'wa' 'good' 'be' 'I' 'friend' 'Robert' 'sphere' 'front' 'LOT' 'people' 'work' 'hardly' 'especially' 'way' 'home' 'too' 'felt' 'I' 'I' 'bunch' 'guy' 'break' 'work' 'people' 'I' 'see' 'I' 'piece' 'I' 'Robert' 'Robert' 'I' 'wa' 'crazy' 'see' 'I' 'wa' 'wa' 'being' 'serious' 'way' 'back' 'tell' 'Typo' 	pos	
link 'Well' 'go' 'first' 'thread' 'so' 'I' 'indulge' 'I' 'have' 'admit' 'wa' 'not' 'easy' 'forum' 'brain' 'really' 'different' 'other' 'place' 'so' 'hopefully' 'I' 'do' 'right' 'I' 'have' 'thread' 'I' 'have' 'do' 'Howdy' 'Texas' 'too' 'I' 'have' 'mention' 'reason' 	pos	
decision 'host' 'Marines' 'page' 'link' 'Norway' 'break' 'commitment' 'not' 'host' 'foreign' 'Marines' 'next' 'year' 'Russia' 'target' 'buildup' 'wa' 'move' 'Marines' 'be' 'military' 'base' 'central' 'Norway' 'January' 'Norwegian' 'Defense' 'Ministry' 'Monday' 'agreement' 'deployment' 'be' 'course' 'year' 'SOURCE' 'I' 'wa' 'few' 'poster' 'forum' 'decision' 'have' 'Marines' 'home' 'wa' 'significant' 'Part' 'reason' 'I' 'significant' 'reaction' 'move' 'opinion' 'mean' 'matter' 'Russia' 'move' 'be' 'significant' 'then' 'significant' 'I' 'wonder' 'poster' 'be' 'able' 'put' 'aside' 'ego' 'thread' 'not' 'focus' 'view' 'issue' 'focus' 'view' 'article' 'deployment' 'be' 'line' 'strategy' 'boost' 'military' 'presence' 'close' 'Russia' 's' 'alliance' 'send' 'battalion' 'Poland' 'Baltic' 'state' 'wa' 'deter' 'Russia' 'put' 'context' 'point' 'view' 'Profusion' 'reason' 	pos	
machine 'blood' 'page' 'First' 'off' 'i' 'month' 'blood' 'up' 'found' 'crystal' 'blood' 'electron' 'microscope' 'then' 'today' 'i' 'read' 'remote' 'As' 'know' 'electronic' 'circuit' 'need' 'power' 'case' 'Remote' 'provide' 'power' 'ha' 'Generator' 'simple' 'generator' 'far' 'future' 'Bone' 'TM' 'own' 'bone' 'Crystal' 'Bone' 'TM' 'change' 'Quantum' 'Wave' 'Function' 'reality' 'Remote' 'science' 'Remote' 'quantum' 'mechanic' 'only' 'ha' 'science' 'explain' 'Remote' 'process' 'Quantum' 'Wave' 'Function' 'return' 'quantum' 'vacuum' 'grand' 'state' 'Quantum' 'Wave' 'Function' 'remote' 'event' 'collapse' 'so' 'manifest' 'remote' 'event' 'see' 'Services' 'full' 'explanation' 'In' 'zap' 'be' 'make' 'event' 'layman' 'energy' 'Bone' 'TM' 'well' 'operator' 'hold' 'new' 'event' 'being' 'Bone' 'TM' 'event' 'be' 'out' 'time' 'so' 'ha' 'mechanically' 'change' 'skeleton' 'Bone' 'TM' 'specific' 'event' 'energy' 'Fuel' 'manifest' 'singular' 'event' 'Bone' 'run' 'out' 'energy' 'temporal' 'physical' 'mental' 'being' 'kind' 'possibly' 'similar' 'technology' 'i' 'have' 'similar' 'program' 'i' 'get' 'bad' 'ill' 	pos	
evidence 'eyewitness' 'account' 'evidence' 'UFO' 'page' 'link' 'Eyewitness' 'account' 'have' 'Science' 'year' 'Newton' 'account' 'comet' 'He' 'up' 'comet' 'world' 'boy' 'comet' 'wa' 'internet' 'even' 'credibility' 'eyewitness' 'account' 'yet' 'Newton' 'come' 'up' 'comet' 'lead' 'equation' 'Gravity' 'So' 'eyewitness' 'account' 'so' 'unreliable' 'Newton' 'use' 'come' 'up' 'also' 'meteorite' 'have' 'time' 'not' 'be' 'astronomical' 'phenomenon' 'early' 'century' 'Prior' 'phenomenon' 'lightning' 'not' 'story' 'rock' 'In' 'Yale' 'University' 'chemistry' 'professor' 'Benjamin' 'meteorite' 'fell' 'Weston' 'Connecticut' 'not' 'much' 'attention' 'astronomer' 'spectacular' 'November' 'People' 'thousand' 'single' 'point' 'point' 'now' 'star' 'constellation' 'Leo' 'single' 'point' 'day' 'still' 'I' 'Science' 'never' 'eyewitness' 'account' 'here' 'list' 'paper' 'study' 'page' 'offer' 'list' 'article' 'paper' 'monograph' 'professional' 'specialty' 'publication' 'Two' 'poll' 'professional' 'amateur' 'astronomer' 'respectively' 'see' 'not' 'PhD' 'dissertation' 'academic' 'publication' 'little' 'ha' 'academic' 'have' 'explanation' 'Why' 'more' 'explanation' 'support' 'notion' 'extraterrestrial' 'visitation' 'ha' 'I' 'have' 'Two' 'probe' 'It' 'wa' 'real' 'day' 'wind' 'wa' 'almost' 'me' 'then' 'round' 'front' 'me' 'wind' 'It' 'down' 'then' 'back' 'up' 'Scientist' 'Why' 'still' 'unidentified' 'have' 'phenomenon' 'best' 'plane' 'nuclear' 'facility' 'malfunction' 'more' 'year' 'ca' 'Scientist' 'explain' 'Newton' 'comet' 'eyewitness' 'account' 'Here' 'eyewitness' 'account' 	pos	
up 'Mission' 'Impossible' 'voter' 'registration' 'make' 'Trump' 'Win' 'start' 'Indiana' 'page' 'Peace' 'God' 'Light' 'Dear' 'A' 'so' 'serious' 'suspicious' 'move' 'Indiana' 'today' 'practically' 'voter' 'major' 'part' 'African' 'American' 'possibly' 'out' 'possibility' 'vote' 'November' 'Election' 'instruction' 'Vice' 'Republican' 'Nominee' 'Governor' 'State' 'Mike' 'Read' 'Patriot' 'Majority' 'investigation' 'raid' 'political' 'move' 'closely' 'Mike' 'R' 'ha' 'voter' 'fraud' 'conspiracy' 'campaign' 'trail' 'Trump' 'partisan' 'activity' 'state' 'even' 'police' 'Buck' 'wa' 'very' 'successful' 'voter' 'registration' 'drive' 'happening' 'wa' 'attempt' 'shut' 'It' 's' 'clear' 'governor' 'governor' 's' 'very' 'aware' 's' 'happening' 'It' 'fit' 'narrative' 'neighborhood' 'have' 'watch' 'many' 'time' 'people' 'show' 'up' 'vote' 'situation' 'fully' 'see' 'General' 'election' 'Trump' 'probably' 'take' 'Indiana' 'really' 'small' 'margin' 'vote' 'blocking' 'voter' 'be' 'able' 'express' 'decision' 'freely' 'operation' 'today' 'part' 'carefully' 'Republican' 'strategy' 'use' 'possible' 'fraud' 'justify' 'measure' 'many' 'elect' 'next' 'President' 'political' 'boycott' 'General' 'Election' 'check' 'Red' 'Alert' 'voter' 'Trump' 'watch' 'carefully' 'decision' 'Republican' 'governor' 'try' 'favor' 'Candidate' 'wa' 'very' 'successful' 'voter' 'registration' 'drive' 'happening' 'wa' 'attempt' 'shut' 'check' 'thread' 'open' 'not' 'only' 'discus' 'so' 'dark' 'operation' 'also' 'invite' 'other' 'member' 'community' 'report' 'irregularity' 'kind' 'right' 'now' 'place' 'November' 'become' 'be' 'President' 'not' 'ha' 'really' 'support' 'majority' 'thousand' 'be' 'right' 'vote' 'Voter' 'registration' 'drive' 'country' 'similar' 'protocol' 'being' 'subject' 'A' 'Post' 'investigation' 'extraordinary' 'investigation' 'likely' 'find' 'more' 'potential' 'technical' 'violation' 'regulation' 'voter' 'registration' 'Thanks' 'attention' 	pos	
link 'Trump' 'have' 'disability' 'be' 'cause' 'people' 'trouble' 'try' 'socialize' 'mind' 'not' 'have' 'trouble' 'action' 'people' 'be' 'Trump' 'IQ' 'make' 'sense' 'ha' 'more' 'business' 'most' 'u' 'have' 'have' 'father' 'money' 'same' 'amount' 'back' 'end' 'business' 'deal' 'put' 'lot' 'work' 'business' 'I' 'know' 'kind' 'medicine' 'Trump' 'mental' 'ha' 'then' 'explain' 'make' 'so' 'many' 'social' 'mistake' 'Being' 'super' 'rich' 'young' 'age' 'also' 'account' 'not' 'be' 'interact' 'people' 'equal' 'level' 'lot' 'more' 'people' 'rich' 'poor' 'article' 'York' 'Times' 'recently' 'Trump' 'making' 'social' 'He' 'ha' 'social' 'status' 'being' 'publicly' 'doe' 'do' 'well' 'publicly' 'must' 'be' 'disability' 'be' 'good' 'public' 'speaker' 'not' 'make' 'social' 'gaffe' 'yet' 'still' 'doe' 'It' 'must' 'be' 'accidental' 'even' 'be' 'mean' 'know' 'weakness' 'people' 'do' 'get' 'have' 'hard' 'time' 'relationship' 	pos	
depression 'far' 'off' 'end' 'now' 'page' 'Hello' 'I' 'subject' 'fierce' 'experiment' 'torture' 'I' 'not' 'expert' 'biology' 'brain' 'work' 'detail' 'so' 'me' 'little' 'simplistic' 'I' 'supposedly' 'do' 'brain' 'd' 'I' 'act' 'brain' 'chemical' 'such' 'way' 'cause' 'depression' 'suicidal' 'depression' 'fact' 'cut' 'chase' 'also' 'nerve' 'AT' 'pain' 'English' 'SS' 'ARE' 'very' 'similar' 'Nazi' 'SS' 'treatment' 'me' 'I' 'So' 'basically' 'I' 'voice' 'SS' 'again' 'am' 'I' 'want' 'die' 'I' 'wa' 'young' 'lad' 'e' 'career' 'computer' 'high' 'tutor' 'I' 'wa' 'work' 'professor' 'still' 'home' 'away' 'computer' 'try' 'ambition' 'As' 'lot' 'know' 'COMPUTING' 'conspiracy' 'too' 'ie' 'not' 'state' 'So' 'I' 'I' 'doubly' 'Why' 'ca' 'use' 'monkey' 'me' 'death' 'I' 'do' 'know' 'I' 'really' 'I' 'block' 'action' 'nearly' 'drug' 'I' 	neg	
wrong 'touchscreen' 'calibration' 'page' 'now' 'i' 'claim' 'such' 'equipment' 'not' 'calibration' 'touchscreen' 'device' 'need' 'really' 'be' 'purpose' 'favor' 'side' 'not' 'other' 'coincidence' 'someone' 'grab' 'be' 'i' 'have' 'link' 'thread' 'name' 'Virginia' 'yet' 'place' 'not' 'let' 'me' 'here' 'damn' 'bandwagon' 'mod' 'hoax' 'video' 'so' 'am' 'I' 'I' 'stay' 'out' 'political' 'garbage' 'I' 'now' 'know' 'reason' 'damn' 'bandwagon' 'mod' 'hoax' 'video' 'Hi' 'do' 'know' 'not' 'curious' 'i' 'am' 'not' 'wood' 'Thanks' 'now' 'i' 'claim' 'such' 'equipment' 'not' 'calibration' 'touchscreen' 'device' 'need' 'really' 'be' 'purpose' 'favor' 'side' 'not' 'other' 'coincidence' 'someone' 'grab' 'be' 'i' 'have' 'link' 'thread' 'name' 'Virginia' 'yet' 'place' 'link' 'video' 'wa' 'back' 'Virginia' 'election' 'see' 'here' 'reason' 'issue' 'video' 'wa' 'calibration' 'not' 'entirely' 'out' 'realm' 'possibility' 'number' 'touchscreen' 'device' 'election' 'year' 'more' 'information' 'quote' 	pos	
be 'Halloween' 'so' 'I' 'I' 'story' 'I' 'I' 'hope' 'Master' 'Estate' 'coach' 'really' 'Jonathan' 'I' 'barely' 'bump' 'I' 'be' 'out' 'window' 'grand' 'grand' 'coach' 'closer' 'Jonathan' 'wide' 'seat' 'do' 'fog' 'though' 'I' 'see' 'moon' 'star' 'later' 'tonight' 'He' 'curtain' 'aside' 'slightly' 'hand' 'mournfully' 'window' 'white' 'mist' 'nearly' 'He' 'hardly' 'see' 'top' 'tree' 'wa' 'so' 'thick' 'then' 'particularly' 'large' 'bump' 'closely' 'brow' 'drew' 'down' 'out' 'window' 'alright' 'pardon' 'I' 'I' 'have' 'wrong' 'turn' 'fork' 'back' 'way' 'house' 'up' 'check' 'Village' 'be' 'far' 'now' 'better' 'safe' 'fog' 'take' 'meaning' 'want' 'be' 'out' 'past' 'dark' 'Jonathan' 'be' 'nice' 'stretch' 'leg' 'moment' 'wa' 'not' 'minute' 'October' 'afternoon' 'wa' 'off' 'evening' 'Jonathan' 'see' 'breath' 'coach' 'past' 'stone' 'heavy' 'gate' 'standing' 'open' 'side' 'Oil' 'lantern' 'black' 'hook' 'dimly' 'fog' 'additional' 'lantern' 'pool' 'yellow-orange' 'light' 'cobblestone' 'drive' 'way' 'up' 'house' 'shape' 'house' 'view' 'Jonathan' 'hm' 'A' 'well-dressed' 'footman' 'out' 'lower' 'coach' 'open' 'then' 'hand' 'out' 'smile' 'Jonathan' 'young' 'hand' 'wa' 'speaking' 'quietly' 'footman' 'heavy' 'house' 'Jonathan' 'coach' 'clearly' 'Jonathan' 'Anne' 'Union' 'Estate' 'I' 'am' 'Mister' 'Walker' 'I' 'am' 'service' 'master' 'estate' 'ha' 'meal' 'spoke' 'kind' 'British' 'accent' 'Jonathan' 'not' 'exactly' 'Lord' 'unannounced' 'Herr' 'wa' 'arrival' 'drove' 'up' 'I' 'be' 'me' 'polished' 'type' 'woman' 'mind' 'wa' 'up' 'hesitation' 'must' 'have' 'dinner' 'squeal' 'house' 'foyer' 'Jonathan' 'wa' 'seventy' 'fully' 'white' 'deep' 'crease' 'face' 'age' 'hand' 'wa' 'tall' 'straight-backed' 'proudly' 'wa' 'stiffness' 'movement' 'cane' 'walk' 'Jonathan' 'shook' 'large' 'hand' 'grip' 'wa' 'firm' 'age' 'Welcome' 'Jonathan' 'wa' 'German' 'accent' 'I' 'am' 'be' 'welcome' 'home' 'I' 'call' 's' 'eye' 'unusual' 'Jonathan' 'not' 'place' 'wa' 'so' 'He' 'off' 'Herr' 'I' 'am' 'Jonathan' 'really' 'have' 'only' 'find' 'way' 'back' 'highway' 'get' 'Village' 'stay' 'Fall' 'River' 'yes' 'well' 'not' 'make' 'Village' 'Herr' 'name' 'town' 'sound' 'At' 'least' 'not' 'dark' 'even' 'now' 'It' 'mile' 'yet' 'Why' 'don' 't' 'join' 'me' 'dinner' 'here' 'tonight' 'then' 'resume' 'journey' 'first' 'tomorrow' 'generous' 'host' 'Herr' 'I' 'really' 'press' 'possible' 'I' 'have' 'business' 'meeting' 'Massachusetts' 'must' 'be' 'Fall' 'River' 'Tuesday' 'town' 'Fall' 'River' 'yes' 'Tell' 'me' 'new' 'railway' 'I' 'esteemed' 'Mr.' 'branch' 'line' 'last' 'year' 'yes' 'Jonathan' 'slowly' 'railway' 'ha' 'smashing' 'success' 'In' 'fact' 'Mr.' 'I' 'have' 'appointment' 'see' 'I' 'have' 'business' 'proposition' 'I' 'be' 'An' 'Herr' 'I' 'businessman' 'especially' 'such' 'big' 'idea' 'yes' 'let' 'u' 'carry' 'conversation' 'dinner' 'Mister' 'Walker' 's' 'name' 'v' 'lead' 'u' 'Yes' 'Herr' 	pos	
Will 'Come' 'page' 'A' 'little' 'Halloween' 'atmosphere' 'I' 'present' 'Someone' 'tale' 'ha' 'poetic' 'response' 'see' 'End' 'Life' 'come' 'come' 'Me' 'I' 'live' 'Life' 'I' 'get' 'It' 'Will' 'happen' 'day' 'Nothing' 'avoid' 'do' 'I' 'be' 'even' 'Last' 'Breath' 'I' 'Will' 'More' 'I' 'am' 'Death' 	pos	
pander 'Hillary' 'state' 'page' 'link' 'Hillary' 'change' 'accent' 'talk' 'tell' 'interview' 'carry' 'sauce' 'try' 'Native' 'Elizabeth' 'Warren' 'low' 'USing' 'own' 'grandchild' 'first' 'time' 'ha' 'grandchild' 'either' 'It' 'Bill' 'also' 'Link' 'First' 'favorite' 'food' 'Mexican' 'In' 'article' 'year' 'favorite' 'state' 'York' 'Clinton' 's' 'Italian' 'Northern' 'Creamery' 'ice' 'cream' 'Lange' 's' 'Little' 'Store' 'Butcher' 's' 't' 'list' 'single' 'Mexican' 'establishment' 'Second' 'tell' 'granddaughter' 'Spanish' 'I' 'mean' 'have' 'stage' 'El' 't-shirt' 'pack' 'Sol' 'goodness' 'sake' 'Now' 'i' 'know' 'not' 'big' 'deal' 'pathological' 'really' 'want' 'White' 'House' 'Someone' 'order' 'get' 'Using' 'grandchild' 'pander' 'voting' 'block' 'I' 'wa' 'HIspanic' 'not' 'drive' 'me' 'vote' 'Trump' 'even' 'I' 'certainly' 'not' 'vote' 'someone' 'fake' 'good' 'wa' 'bottle' 'Tequila' 'birthday' 'I' 'am' 'foot' 'massager' 'love' 'reason' 'reason' 	pos	
